name	asciiname	longitude	latitude	countryCode	population
Seven Corners	Seven Corners	-77.15526	38.87206	US	9255
Short Pump	Short Pump	-77.61249	37.65042	US	24729
Smithfield	Smithfield	-76.63107	36.98237	US	8364
South Boston	South Boston	-78.9014	36.69875	US	7976
South Riding	South Riding	-77.50388	38.92094	US	24256
South Suffolk	South Suffolk	-76.59023	36.71709	US	80690
Springfield	Springfield	-77.1872	38.78928	US	30484
Staunton	Staunton	-79.0732	38.14991	US	24416
Sterling	Sterling	-77.4286	39.00622	US	27822
Strasburg	Strasburg	-78.35862	38.98872	US	6586
Stuarts Draft	Stuarts Draft	-79.03364	38.03014	US	9235
Sudley	Sudley	-77.49749	38.79289	US	16203
Suffolk	Suffolk	-76.58496	36.72836	US	88161
Sugarland Run	Sugarland Run	-77.37526	39.03761	US	11799
Timberlake	Timberlake	-79.25753	37.3207	US	12183
Triangle	Triangle	-77.33665	38.54679	US	8188
Tuckahoe	Tuckahoe	-77.55638	37.59015	US	44990
Tysons Corner	Tysons Corner	-77.23109	38.91872	US	19627
Vienna	Vienna	-77.26526	38.90122	US	16522
Vinton	Vinton	-79.89698	37.28097	US	8231
Virginia Beach	Virginia Beach	-75.97799	36.85293	US	452745
Warrenton	Warrenton	-77.79527	38.71345	US	9897
Waynesboro	Waynesboro	-78.88947	38.06847	US	21491
West Falls Church	West Falls Church	-77.18443	38.89094	US	29207
West Gate	West Gate	-77.49749	38.78289	US	8046
West Lynchburg	West Lynchburg	-79.17808	37.4032	US	65517
West Springfield	West Springfield	-77.22109	38.77261	US	22460
Williamsburg	Williamsburg	-76.70746	37.2707	US	15052
Winchester	Winchester	-78.16333	39.18566	US	27284
Wolf Trap	Wolf Trap	-77.28609	38.93983	US	16131
Woodlawn	Woodlawn	-77.13276	38.71678	US	20804
Woodstock	Woodstock	-78.50584	38.88178	US	5248
Wyndham	Wyndham	-77.61249	37.69848	US	9785
Wytheville	Wytheville	-81.08481	36.94845	US	8115
Yorkshire	Yorkshire	-77.44777	38.79317	US	7541
Beckley	Beckley	-81.18816	37.77817	US	17056
Bluefield	Bluefield	-81.22232	37.26984	US	10323
Bridgeport	Bridgeport	-80.2562	39.28648	US	8359
Brookhaven	Brookhaven	-79.90451	39.61175	US	5171
Buckhannon	Buckhannon	-80.23203	38.99399	US	5657
Charles Town	Charles Town	-77.85972	39.28899	US	5899
Charleston	Charleston	-81.63262	38.34982	US	49736
Cheat Lake	Cheat Lake	-79.85339	39.67202	US	7988
Clarksburg	Clarksburg	-80.34453	39.28065	US	16152
Cross Lanes	Cross Lanes	-81.79068	38.42037	US	9995
Dunbar	Dunbar	-81.73735	38.36065	US	7659
Elkins	Elkins	-79.84673	38.92594	US	7226
Fairmont	Fairmont	-80.14258	39.48508	US	18733
Grafton	Grafton	-80.01897	39.34092	US	5148
Huntington	Huntington	-82.44515	38.41925	US	48638
Hurricane	Hurricane	-82.02014	38.43259	US	6493
Keyser	Keyser	-78.97392	39.44093	US	5248
Martinsburg	Martinsburg	-77.96389	39.45621	US	17700
Morgantown	Morgantown	-79.9559	39.62953	US	30708
Moundsville	Moundsville	-80.74314	39.92035	US	8710
New Martinsville	New Martinsville	-80.8576	39.64452	US	5218
Nitro	Nitro	-81.84402	38.41481	US	6763
Oak Hill	Oak Hill	-81.14871	37.97233	US	8140
Parkersburg	Parkersburg	-81.56151	39.26674	US	30991
Pea Ridge	Pea Ridge	-82.31987	38.41397	US	6650
Princeton	Princeton	-81.10259	37.36623	US	6035
Saint Albans	Saint Albans	-81.83624	38.38565	US	11044
South Charleston	South Charleston	-81.69957	38.36843	US	13045
Teays Valley	Teays Valley	-81.9293	38.45009	US	13175
Vienna	Vienna	-81.54846	39.32702	US	10573
Sherwood	Sherwood	-92.22432	34.81509	US	30517
Franklin	Franklin	-86.05499	39.48061	US	24598
Chillicothe	Chillicothe	-82.9824	39.33312	US	21727
Bay City	Bay City	-95.9694	28.98276	US	17598
Alabaster	Alabaster	-86.81638	33.24428	US	32707
Albertville	Albertville	-86.20878	34.26783	US	21462
Alexander City	Alexander City	-85.95385	32.94401	US	14718
Andalusia	Andalusia	-86.48243	31.30808	US	9063
Anniston	Anniston	-85.83163	33.65983	US	22347
Arab	Arab	-86.49582	34.31815	US	8295
Athens	Athens	-86.97219	34.80243	US	24966
Atmore	Atmore	-87.49387	31.02379	US	10049
Attalla	Attalla	-86.08859	34.02176	US	5899
Auburn	Auburn	-85.48078	32.60986	US	62059
Cos Cob	Cos Cob	-73.59957	41.03343	US	6770
Canton	Canton	-90.03512	40.55809	US	14211
Glendale Heights	Glendale Heights	-88.06486	41.9146	US	34208
Cromwell	Cromwell	-72.64537	41.5951	US	13750
East Falmouth	East Falmouth	-70.55864	41.57844	US	6038
North Andover	North Andover	-71.13506	42.6987	US	28222
Revere	Revere	-71.01199	42.40843	US	53422
Danbury	Danbury	-73.45401	41.39482	US	84657
Darien	Darien	-73.46929	41.07871	US	20732
Rockland	Rockland	-69.10893	44.10369	US	7237
Inkster	Inkster	-83.30993	42.2942	US	24672
Derby	Derby	-73.089	41.32065	US	12700
Yardville	Yardville	-74.66432	40.18122	US	7186
Watervliet	Watervliet	-73.70123	42.73008	US	10214
Cleveland Heights	Cleveland Heights	-81.55624	41.52005	US	44962
East Haddam	East Haddam	-72.4612	41.45315	US	9042
East Hartford	East Hartford	-72.61203	41.78232	US	51252
East Haven	East Haven	-72.86843	41.27621	US	29257
Carnegie	Carnegie	-80.08339	40.40868	US	7931
East Norwalk	East Norwalk	-73.39845	41.10565	US	84530
Easton	Easton	-73.29734	41.25287	US	7625
Ellington	Ellington	-72.46981	41.90399	US	14693
Enfield	Enfield	-72.59176	41.97621	US	45212
Fairfield	Fairfield	-73.26373	41.14121	US	59052
Farmington	Farmington	-72.83204	41.71982	US	25000
Glastonbury	Glastonbury	-72.60815	41.71232	US	31876
Glastonbury Center	Glastonbury Center	-72.59953	41.70093	US	7387
Greenwich	Greenwich	-73.62846	41.02649	US	12942
Groton	Groton	-72.07841	41.3501	US	9221
Guilford	Guilford	-72.68176	41.28899	US	22498
Hamden	Hamden	-72.89677	41.39593	US	59847
Hartford	Hartford	-72.68509	41.76371	US	124006
Hebron	Hebron	-72.36592	41.65788	US	9298
Kensington	Kensington	-72.76871	41.63538	US	8459
Killingly Center	Killingly Center	-71.86924	41.83871	US	17282
Ledyard Center	Ledyard Center	-72.01424	41.43982	US	15212
Madison	Madison	-72.59843	41.27954	US	19100
Manchester	Manchester	-72.52148	41.77593	US	30577
Mansfield City	Mansfield City	-72.23369	41.76593	US	26439
Meriden	Meriden	-72.80704	41.53815	US	59988
Middlebury	Middlebury	-73.12761	41.52787	US	6974
Middletown	Middletown	-72.65065	41.56232	US	46756
Milford	Milford	-73.0565	41.22232	US	52759
Montville Center	Montville Center	-72.15119	41.47899	US	20180
Naugatuck	Naugatuck	-73.05066	41.48593	US	31538
New Britain	New Britain	-72.77954	41.66121	US	72808
New Canaan	New Canaan	-73.49484	41.14676	US	19738
New Fairfield	New Fairfield	-73.48568	41.46648	US	14126
New Haven	New Haven	-72.92816	41.30815	US	130322
New London	New London	-72.09952	41.35565	US	27179
New Milford	New Milford	-73.40845	41.57704	US	6523
Newington	Newington	-72.72371	41.69788	US	30562
North Branford	North Branford	-72.76732	41.3276	US	14454
North Haven	North Haven	-72.85954	41.39093	US	24093
North Stamford	North Stamford	-73.54346	41.13815	US	121230
Norwalk	Norwalk	-73.4079	41.1176	US	88485
Norwich	Norwich	-72.07591	41.52426	US	39899
Oakville	Oakville	-73.08539	41.59343	US	9047
Old Greenwich	Old Greenwich	-73.56485	41.02287	US	6611
Old Saybrook	Old Saybrook	-72.3762	41.29177	US	10627
Orange	Orange	-73.02566	41.27843	US	13956
Oxford	Oxford	-73.11678	41.43399	US	11345
Pawcatuck	Pawcatuck	-71.83368	41.37732	US	5624
Plainfield	Plainfield	-71.91507	41.67649	US	15498
Plainville	Plainville	-72.85816	41.67454	US	17328
Plymouth	Plymouth	-73.05289	41.67204	US	12284
Portland	Portland	-72.64065	41.57288	US	5862
Prospect	Prospect	-72.97872	41.50232	US	9476
Putnam	Putnam	-71.90896	41.9151	US	7214
Ridgefield	Ridgefield	-73.49818	41.28148	US	7645
Riverside	Riverside	-73.57818	41.03371	US	8416
Rockville	Rockville	-72.44953	41.86676	US	7474
Seymour	Seymour	-73.07594	41.39676	US	16562
Shelton	Shelton	-73.09316	41.31649	US	41296
Sherwood Manor	Sherwood Manor	-72.56425	42.01343	US	5410
South Windsor	South Windsor	-72.6212	41.82371	US	24412
Southbury	Southbury	-73.21317	41.48148	US	19836
Southwood Acres	Southwood Acres	-72.57148	41.9626	US	7657
Stafford	Stafford	-72.28897	41.98482	US	12029
Stamford	Stamford	-73.53873	41.05343	US	128874
Storrs	Storrs	-72.24952	41.80843	US	15344
Stratford	Stratford	-73.13317	41.18454	US	51384
Terryville	Terryville	-73.01094	41.67815	US	5387
Thompson	Thompson	-71.86257	41.95871	US	9358
Thompsonville	Thompsonville	-72.59898	41.99704	US	8577
Tolland	Tolland	-72.36869	41.87149	US	14891
Torrington	Torrington	-73.12122	41.80065	US	34906
Trumbull	Trumbull	-73.20067	41.24287	US	36018
Wallingford	Wallingford	-72.82316	41.45704	US	17712
Waterbury	Waterbury	-73.0515	41.55815	US	108802
West Hartford	West Hartford	-72.74204	41.76204	US	63268
West Haven	West Haven	-72.94705	41.27065	US	54927
West Torrington	West Torrington	-73.14372	41.81843	US	36000
Westport	Westport	-73.3579	41.14149	US	26391
Wethersfield	Wethersfield	-72.65259	41.71427	US	26668
Willimantic	Willimantic	-72.20813	41.71065	US	17737
Wilton	Wilton	-73.4379	41.19537	US	18062
Winchester Center	Winchester Center	-73.13483	41.9001	US	10830
Windham	Windham	-72.15702	41.69982	US	23072
Windsor	Windsor	-72.6437	41.8526	US	28778
Windsor Locks	Windsor Locks	-72.62731	41.92926	US	12498
Winsted	Winsted	-73.06011	41.92121	US	7712
Wolcott	Wolcott	-72.98677	41.60232	US	16639
Woodbridge	Woodbridge	-73.00844	41.3526	US	9355
Woodbury	Woodbury	-73.209	41.54454	US	9755
Algona	Algona	-94.23302	43.06997	US	5470
Altoona	Altoona	-93.46466	41.64416	US	16984
Ames	Ames	-93.61994	42.03471	US	65060
Anamosa	Anamosa	-91.28516	42.10834	US	5469
Ankeny	Ankeny	-93.60577	41.72971	US	56764
Asbury	Asbury	-90.75152	42.51445	US	5291
Atlantic	Atlantic	-95.01388	41.4036	US	6833
Bettendorf	Bettendorf	-90.51569	41.52448	US	35505
Boone	Boone	-93.88023	42.0597	US	12692
Burlington	Burlington	-91.11292	40.80754	US	25410
Carroll	Carroll	-94.86693	42.06582	US	9968
Cedar Falls	Cedar Falls	-92.44547	42.52776	US	41255
Cedar Rapids	Cedar Rapids	-91.64407	42.00833	US	130405
Centerville	Centerville	-92.87409	40.73418	US	5372
Centerville	Centerville	-93.93551	42.09276	US	5745
Charles City	Charles City	-92.67241	43.06636	US	7455
Cherokee	Cherokee	-95.55167	42.74943	US	5030
Clarinda	Clarinda	-95.038	40.73981	US	5418
Clear Lake	Clear Lake	-93.37937	43.13802	US	7590
Clinton	Clinton	-90.18874	41.84447	US	26064
Clive	Clive	-93.72411	41.60304	US	15447
Clive	Clive	-93.73967	41.60832	US	17419
Coralville	Coralville	-91.58045	41.6764	US	20608
Council Bluffs	Council Bluffs	-95.86083	41.26194	US	62597
Creston	Creston	-94.36135	41.0586	US	7854
Davenport	Davenport	-90.57764	41.52364	US	102582
De Witt	De Witt	-90.53819	41.82336	US	5242
Decorah	Decorah	-91.78571	43.30331	US	7907
Denison	Denison	-95.35528	42.01777	US	8334
Des Moines	Des Moines	-93.60911	41.60054	US	210330
Dubuque	Dubuque	-90.66457	42.50056	US	58799
Eldridge	Eldridge	-90.58458	41.65809	US	6232
Estherville	Estherville	-94.83276	43.40163	US	6011
Fairfield	Fairfield	-91.96267	41.00863	US	9892
Fort Dodge	Fort Dodge	-94.16802	42.49747	US	24649
Fort Madison	Fort Madison	-91.31515	40.62976	US	10717
Glenwood	Glenwood	-95.74251	41.04694	US	5253
Grimes	Grimes	-93.79106	41.68832	US	10676
Grinnell	Grinnell	-92.72241	41.74305	US	9141
Harlan	Harlan	-95.32555	41.65304	US	5002
Hiawatha	Hiawatha	-91.68212	42.03583	US	7199
Independence	Independence	-91.88934	42.4686	US	6028
Indianola	Indianola	-93.55744	41.35805	US	15467
Iowa City	Iowa City	-91.53017	41.66113	US	74220
Iowa Falls	Iowa Falls	-93.25131	42.52248	US	5195
Johnston	Johnston	-93.69772	41.67304	US	20871
Keokuk	Keokuk	-91.38487	40.39727	US	10609
Knoxville	Knoxville	-93.10937	41.32083	US	7248
Le Mars	Le Mars	-96.16558	42.79416	US	9761
Manchester	Manchester	-91.45543	42.48415	US	5073
Maquoketa	Maquoketa	-90.66569	42.06891	US	5989
Marion	Marion	-91.59768	42.03417	US	37330
Marshalltown	Marshalltown	-92.90798	42.04943	US	27620
Mason City	Mason City	-93.20104	43.15357	US	27366
Mount Pleasant	Mount Pleasant	-91.55794	40.96364	US	8433
Muscatine	Muscatine	-91.04321	41.42447	US	23968
Nevada	Nevada	-93.45243	42.02277	US	6831
Newton	Newton	-93.04798	41.69971	US	15125
North Liberty	North Liberty	-91.59795	41.74918	US	15931
Norwalk	Norwalk	-93.67883	41.47555	US	10135
Oelwein	Oelwein	-91.9135	42.67332	US	6153
Orange City	Orange City	-96.05835	43.00721	US	6198
Oskaloosa	Oskaloosa	-92.64436	41.29639	US	11607
Ottumwa	Ottumwa	-92.4113	41.02001	US	24624
Pella	Pella	-92.91631	41.40805	US	10363
Perry	Perry	-94.10718	41.8386	US	8089
Pleasant Hill	Pleasant Hill	-93.51994	41.58388	US	9314
Red Oak	Red Oak	-95.22555	41.00972	US	5472
Sheldon	Sheldon	-95.85613	43.18109	US	5088
Shenandoah	Shenandoah	-95.37221	40.76555	US	5021
Sioux Center	Sioux Center	-96.17558	43.07971	US	7461
Sioux City	Sioux City	-96.40031	42.49999	US	82821
Spencer	Spencer	-95.14444	43.14136	US	11212
Spirit Lake	Spirit Lake	-95.10222	43.42218	US	5018
Storm Lake	Storm Lake	-95.20972	42.64109	US	10910
Urbandale	Urbandale	-93.71217	41.62666	US	44062
Vinton	Vinton	-92.02351	42.16861	US	5148
Washington	Washington	-91.69294	41.29918	US	7408
Waterloo	Waterloo	-92.34296	42.49276	US	68460
Waukee	Waukee	-93.88523	41.61166	US	18990
Waverly	Waverly	-92.47546	42.72581	US	10066
Webster City	Webster City	-93.81605	42.46942	US	7814
West Des Moines	West Des Moines	-93.71133	41.57721	US	64113
Winterset	Winterset	-94.01384	41.33082	US	5176
Addison	Addison	-87.98896	41.9317	US	37208
Algonquin	Algonquin	-88.29425	42.16558	US	30571
Alsip	Alsip	-87.73866	41.66892	US	19346
Antioch	Antioch	-88.09564	42.47724	US	14329
Arlington Heights	Arlington Heights	-87.98063	42.08836	US	75926
Aurora	Aurora	-88.32007	41.76058	US	200661
Barrington	Barrington	-88.13619	42.15391	US	10353
Bartlett	Bartlett	-88.18563	41.99503	US	41545
Bartonville	Bartonville	-89.65205	40.65032	US	6382
Batavia	Batavia	-88.31257	41.85003	US	26495
Beach Park	Beach Park	-87.8573	42.42224	US	13976
Beardstown	Beardstown	-90.42429	40.01755	US	5738
Bellwood	Bellwood	-87.88312	41.88142	US	19308
Belvidere	Belvidere	-88.84427	42.26391	US	25132
Bensenville	Bensenville	-87.94007	41.95503	US	18440
Berkeley	Berkeley	-87.9034	41.88892	US	5203
Berwyn	Berwyn	-87.79367	41.85059	US	56368
Bloomingdale	Bloomingdale	-88.0809	41.95753	US	22254
Bloomington	Bloomington	-88.99369	40.4842	US	78292
Blue Island	Blue Island	-87.68005	41.65726	US	23652
Bolingbrook	Bolingbrook	-88.0684	41.69864	US	74306
Boulder Hill	Boulder Hill	-88.33618	41.71253	US	8108
Bourbonnais	Bourbonnais	-87.88754	41.15376	US	18569
Bradley	Bradley	-87.86115	41.14198	US	15617
Braidwood	Braidwood	-88.21228	41.26503	US	6172
Bridgeview	Bridgeview	-87.80422	41.75003	US	16407
Broadview	Broadview	-87.85339	41.86392	US	7918
Brookfield	Brookfield	-87.85173	41.82392	US	18944
Buffalo Grove	Buffalo Grove	-87.95979	42.15141	US	41496
Burbank	Burbank	-87.7795	41.73392	US	29128
Burr Ridge	Burr Ridge	-87.91839	41.74892	US	10818
Calumet City	Calumet City	-87.52949	41.61559	US	37031
Calumet Park	Calumet Park	-87.6606	41.66281	US	7865
Carol Stream	Carol Stream	-88.13479	41.91253	US	40356
Carpentersville	Carpentersville	-88.25786	42.12114	US	38512
Cary	Cary	-88.23814	42.21197	US	17965
Champaign	Champaign	-88.24338	40.11642	US	86096
Channahon	Channahon	-88.22867	41.42948	US	12594
Chicago	Chicago	-87.65005	41.85003	US	2720546
Chicago Heights	Chicago Heights	-87.6356	41.50615	US	30284
Chicago Ridge	Chicago Ridge	-87.77922	41.70142	US	14373
Chillicothe	Chillicothe	-89.4862	40.92226	US	6226
Cicero	Cicero	-87.75394	41.84559	US	83886
Clarendon Hills	Clarendon Hills	-87.95478	41.79753	US	8676
Clinton	Clinton	-88.96453	40.15365	US	7048
Coal City	Coal City	-88.28562	41.28781	US	5489
Colona	Colona	-90.35318	41.48392	US	5100
Country Club Hills	Country Club Hills	-87.72033	41.56809	US	16795
Countryside	Countryside	-87.87811	41.78281	US	6002
Crest Hill	Crest Hill	-88.09867	41.55475	US	21153
Crestwood	Crestwood	-87.75255	41.66114	US	10984
Crete	Crete	-87.63143	41.44448	US	8191
Creve Coeur	Creve Coeur	-89.59121	40.64726	US	5272
Crystal Lake	Crystal Lake	-88.3162	42.24113	US	40448
Danville	Danville	-87.63002	40.12448	US	32108
Darien	Darien	-87.97395	41.75198	US	22256
DeKalb	DeKalb	-88.75036	41.92947	US	43211
Deerfield	Deerfield	-87.84451	42.17114	US	19019
Des Plaines	Des Plaines	-87.8834	42.03336	US	58677
Dixon	Dixon	-89.47955	41.83892	US	15319
Dolton	Dolton	-87.60727	41.63892	US	23197
Downers Grove	Downers Grove	-88.01117	41.80892	US	49732
East Moline	East Moline	-90.4443	41.50087	US	21350
East Peoria	East Peoria	-89.5801	40.66615	US	23080
Elburn	Elburn	-88.4723	41.89225	US	5748
Elgin	Elgin	-88.28119	42.03725	US	112111
Elk Grove Village	Elk Grove Village	-87.97035	42.00392	US	33238
Elmhurst	Elmhurst	-87.94034	41.89947	US	45957
Elmwood Park	Elmwood Park	-87.80923	41.92114	US	24840
Eureka	Eureka	-89.27286	40.72143	US	5377
Evanston	Evanston	-87.69006	42.04114	US	75527
Evergreen Park	Evergreen Park	-87.70172	41.72059	US	19841
Fairfield	Fairfield	-88.06147	42.21919	US	5255
Flossmoor	Flossmoor	-87.68477	41.54281	US	9478
Forest Park	Forest Park	-87.81367	41.87948	US	14123
Fox Lake	Fox Lake	-88.1837	42.39669	US	10518
Frankfort	Frankfort	-87.84866	41.49587	US	18653
Frankfort Square	Frankfort Square	-87.8031	41.51892	US	9276
Franklin Park	Franklin Park	-87.86562	41.93531	US	18312
Freeport	Freeport	-89.62123	42.29669	US	24476
Gages Lake	Gages Lake	-87.98258	42.35169	US	10198
Galesburg	Galesburg	-90.37124	40.94782	US	31273
Geneseo	Geneseo	-90.15428	41.44809	US	6538
Geneva	Geneva	-88.30535	41.88753	US	21806
Genoa	Genoa	-88.69287	42.09725	US	5196
Gilberts	Gilberts	-88.37286	42.10336	US	7638
Glen Ellyn	Glen Ellyn	-88.06701	41.87753	US	28201
Glenview	Glenview	-87.78784	42.06975	US	47446
Glenwood	Glenwood	-87.60227	41.54253	US	8996
Goodings Grove	Goodings Grove	-87.93089	41.6292	US	18569
Glencoe	Glencoe	-87.75812	42.13503	US	8945
Grandwood Park	Grandwood Park	-87.98674	42.39308	US	5202
Grayslake	Grayslake	-88.04175	42.34447	US	20915
Gurnee	Gurnee	-87.90202	42.3703	US	31056
Hampshire	Hampshire	-88.53036	42.0978	US	6130
Hanover Park	Hanover Park	-88.14507	41.99947	US	38333
Harvard	Harvard	-88.61371	42.42224	US	9194
Harvey	Harvey	-87.64671	41.61003	US	25194
Harwood Heights	Harwood Heights	-87.80756	41.96725	US	8635
Hawthorn Woods	Hawthorn Woods	-88.04952	42.21697	US	7961
Hazel Crest	Hazel Crest	-87.69449	41.5717	US	14118
Hickory Hills	Hickory Hills	-87.82506	41.72559	US	14122
Highland Park	Highland Park	-87.80034	42.18169	US	29743
Highwood	Highwood	-87.80923	42.19975	US	5352
Hillside	Hillside	-87.90284	41.87781	US	8155
Hinsdale	Hinsdale	-87.93701	41.80086	US	17628
Hoffman Estates	Hoffman Estates	-88.0798	42.04281	US	52138
Homer Glen	Homer Glen	-87.93811	41.60003	US	24395
Homewood	Homewood	-87.6656	41.55726	US	19373
Hoopeston	Hoopeston	-87.66836	40.46726	US	5220
Huntley	Huntley	-88.42814	42.16808	US	26005
Inverness	Inverness	-88.09619	42.11808	US	7583
Island Lake	Island Lake	-88.19203	42.27613	US	8080
Itasca	Itasca	-88.00729	41.97503	US	8798
Johnsburg	Johnsburg	-88.24203	42.38002	US	6310
Joliet	Joliet	-88.0834	41.52519	US	147861
Justice	Justice	-87.83783	41.74448	US	12968
Kankakee	Kankakee	-87.86115	41.12003	US	26676
Kewanee	Kewanee	-89.92483	41.24559	US	12533
La Grange	La Grange	-87.86923	41.80503	US	15723
La Grange Park	La Grange Park	-87.86173	41.83475	US	13608
La Salle	La Salle	-89.09175	41.33337	US	9609
Lake Bluff	Lake Bluff	-87.83424	42.27891	US	5674
Lake Forest	Lake Forest	-87.84063	42.25863	US	19408
Lake Villa	Lake Villa	-88.07397	42.41697	US	8821
Lake Zurich	Lake Zurich	-88.09341	42.19697	US	19993
Lake in the Hills	Lake in the Hills	-88.33036	42.18169	US	29024
Lakemoor	Lakemoor	-88.19897	42.32863	US	6015
Lansing	Lansing	-87.53893	41.56476	US	28349
Lemont	Lemont	-88.00173	41.67364	US	16788
Libertyville	Libertyville	-87.95313	42.28308	US	20436
Lincoln	Lincoln	-89.36482	40.14838	US	13966
Lincolnshire	Lincolnshire	-87.9084	42.19002	US	7282
Lincolnwood	Lincolnwood	-87.73006	42.00448	US	12646
Lindenhurst	Lindenhurst	-88.02619	42.41058	US	14408
Lisle	Lisle	-88.07479	41.80114	US	22964
Lockport	Lockport	-88.05784	41.58948	US	25175
Lombard	Lombard	-88.00784	41.88003	US	43797
Long Grove	Long Grove	-87.99785	42.17836	US	8166
Loves Park	Loves Park	-89.05816	42.32002	US	23455
Lynwood	Lynwood	-87.53865	41.52642	US	9280
Lynwood	Lynwood	-88.39368	41.68364	US	7713
Lyons	Lyons	-87.81811	41.81337	US	10722
Machesney Park	Machesney Park	-89.039	42.34724	US	22927
Macomb	Macomb	-90.6718	40.45921	US	18547
Mahomet	Mahomet	-88.40422	40.19531	US	8056
Manhattan	Manhattan	-87.98589	41.42253	US	7400
Manteno	Manteno	-87.83143	41.25059	US	8999
Marengo	Marengo	-88.60843	42.24863	US	7503
Markham	Markham	-87.69477	41.59365	US	12682
Matteson	Matteson	-87.7131	41.50392	US	19195
Maywood	Maywood	-87.84312	41.8792	US	24012
McHenry	McHenry	-88.26675	42.33335	US	26657
Melrose Park	Melrose Park	-87.85673	41.90059	US	25379
Mendota	Mendota	-89.11759	41.54725	US	7204
Midlothian	Midlothian	-87.71755	41.62531	US	14847
Milan	Milan	-90.57208	41.45309	US	5096
Minooka	Minooka	-88.26173	41.45531	US	11243
Mokena	Mokena	-87.88922	41.52614	US	19923
Moline	Moline	-90.51513	41.5067	US	42681
Monee	Monee	-87.74171	41.42003	US	5082
Monmouth	Monmouth	-90.64736	40.91143	US	9291
Montgomery	Montgomery	-88.3459	41.73058	US	19489
Monticello	Monticello	-88.5734	40.02781	US	5509
Morris	Morris	-88.42118	41.35725	US	14363
Morton	Morton	-89.45926	40.61282	US	16306
Morton Grove	Morton Grove	-87.78256	42.04059	US	23448
Mount Prospect	Mount Prospect	-87.93729	42.06642	US	54747
